cases.0.samples.0.sample_id	cases.0.samples.0.submitter_id	cases.0.submitter_id	file_name	id
e9ac4856-032e-401f-b3e6-54e7f796faa4	TCGA-NH-A8F7-01A	TCGA-NH-A8F7	f38b2f21-c5a5-4699-9727-eae9c96aac55.FPKM-UQ.txt.gz	8e926857-2e92-4ac7-adfd-c6a6b6faf60d
180853ab-cdf4-431a-a88f-9bdf0602a3a9	TCGA-A6-A5ZU-01A	TCGA-A6-A5ZU	bbf586b3-2d8d-4a50-b5b1-7d0c75b6570d.htseq.counts.gz	37acf5f7-bfb5-4c5b-80eb-f21e257ad546
04aede4a-8d61-4501-bdca-10ea9bc343f9	TCGA-CM-6676-01A	TCGA-CM-6676	09796233-3f40-4deb-b77d-2267c3afff59.htseq.counts.gz	e61d5c3d-4cfe-441f-be92-8b293bcbae9e
5673c112-6eb1-41b3-a797-c9ffff67632c	TCGA-D5-6932-01A	TCGA-D5-6932	42c56861-1c90-41e0-a5d5-324e5fd80ea8.FPKM-UQ.txt.gz	931b86b0-afb0-4f29-bafd-5beb40ddcd56
170c1926-67d9-4237-b365-fe611ed1ee7f	TCGA-CM-6164-01A	TCGA-CM-6164	c264fe3b-482b-44ec-83a4-73df565663ff.htseq.counts.gz	7239b026-2587-489d-81fe-7bc657b7523c
9cfcf069-f971-476c-9084-4d62a75cb3a7	TCGA-D5-6931-01A	TCGA-D5-6931	f749b616-111f-42d6-b71c-8a3a604f2f3d.FPKM-UQ.txt.gz	73709588-74f4-435f-9d63-fb688aabf1c5
ba9e5603-bb1d-4aa8-93e4-40043164f143	TCGA-AZ-4315-01A	TCGA-AZ-4315	bd2dfab3-88a8-4673-ba36-3daf252d0b4d.htseq.counts.gz	90e86a26-fffa-4c38-b2e0-bf0704ee3615
baac9aeb-b124-47bc-a454-4026847eb3e3	TCGA-G4-6311-01A	TCGA-G4-6311	7261b656-c79c-4581-a503-15b653e2b5d2.htseq.counts.gz	9ff11fe0-037c-405e-95c3-dc4a15413db8
b3e71a0b-b6bd-499c-978f-1ee61d3f0dd0	TCGA-DY-A0XA-01A	TCGA-DY-A0XA	037bb811-58ff-45ba-9707-f4c11d05d333.FPKM.txt.gz	c6d1db74-7b38-4acd-9ac3-dc0e653002e7
7d09399d-0438-46dc-96b3-42a994de097c	TCGA-CL-4957-01A	TCGA-CL-4957	72266228-0a2b-4dad-adf2-d4f34c0b7804.htseq.counts.gz	15f74c8a-d755-4738-a604-7b970a84ed17
67bc5b38-aefe-4b32-9cac-f515b8d028eb	TCGA-EI-6513-01A	TCGA-EI-6513	3e3c165d-8276-441e-a2db-42f4bee94b3d.htseq.counts.gz	f1a52b36-9a48-48d4-9177-4153da9ef23a
2b007105-28b0-4b4a-9f0c-c77ef40492e6	TCGA-AG-3731-01A	TCGA-AG-3731	d325abb3-79f8-471b-b118-5d57e63b2d63.FPKM-UQ.txt.gz	794db41b-ec93-4ecd-b01f-3edd50977b47
dbfd6ef5-8072-4462-82b4-280a0b658323	TCGA-G5-6233-01A	TCGA-G5-6233	bbd48dd3-0d7c-45ee-8ce2-ff359e6d1234.FPKM-UQ.txt.gz	2483b559-f630-4a81-b516-a5cc1d3185e8
218bbd07-5fa3-4946-a2c1-0ece13466441	TCGA-AA-3522-11A	TCGA-AA-3522	ee4dcccc-514b-4cc6-ae63-6ed3e7519a40.htseq.counts.gz	b8eed826-6051-4358-9b3d-44d1553dd9ad
16619d78-3748-466d-a194-ea21fd8fb54c	TCGA-AM-5821-01A	TCGA-AM-5821	6e2db920-dc3e-4a74-8cdb-470cb61e2fac.FPKM.txt.gz	89c9c660-d5ce-49b0-8ffe-198662906515
0bf53b2c-319a-4657-901f-a2182af61352	TCGA-G4-6299-01A	TCGA-G4-6299	bd2b70a7-7a80-4ede-833e-ed6365552684.htseq.counts.gz	ebcaf4d5-5515-4ab0-b683-b21fb9f3d390
a8635b10-cbf2-461b-b459-e82e2aec4589	TCGA-A6-6780-01A	TCGA-A6-6780	d0ff575f-1259-4a78-b74c-16e48a7d4e38.FPKM.txt.gz	ba224fd2-c462-482f-a354-282b3e87feec
04749f36-5fd0-431c-968d-27bd5b054111	TCGA-AF-3911-01A	TCGA-AF-3911	d341294b-8d79-417d-b865-9b7a8780323d.FPKM.txt.gz	243e3b43-a5d1-497a-a4e6-e153c26e4702
e9a0e4d7-a0da-4184-9736-1642fd8c1668	TCGA-DC-6681-01A	TCGA-DC-6681	17275b88-afa8-4010-a5a3-641382f3a1cf.FPKM.txt.gz	e0ca7e14-063a-4acb-bd7d-c959d5d91f92
d8ba132e-d9c5-4491-9d35-5ef9f60c74d2	TCGA-DT-5265-01A	TCGA-DT-5265	c44ae73b-6096-494b-b0f3-595373f99ee8.FPKM-UQ.txt.gz	36628e85-0dbb-448b-9670-f55ad8f00921
949da28b-f59c-4a7a-aec1-a2581588121b	TCGA-F5-6571-01A	TCGA-F5-6571	09d6c070-3a3a-4e47-b7e1-0c220266efaf.FPKM.txt.gz	7573a5de-7f7d-479f-826e-966facf580dc
a40afe58-c965-414b-8cbe-26f19963a2ff	TCGA-EI-6510-01A	TCGA-EI-6510	4e7e76ad-0f1d-4322-a749-a483a810dba5.FPKM.txt.gz	21af03b2-c0cc-4d17-95bf-c1e4f448bffb
65eb6269-3250-49d1-89e3-bbee5519bd45	TCGA-D5-5540-01A	TCGA-D5-5540	02ddfa3d-13b3-4624-994d-62e740fa4a3d.htseq.counts.gz	9aefde5e-f012-47fc-8b5c-a41356bcfe8c
4425892c-8c35-4f6c-b531-1ec510ad19d2	TCGA-A6-A56B-01A	TCGA-A6-A56B	f4b179c1-9d27-439b-a1ef-3dfbbd684c15.FPKM.txt.gz	a30971ef-da3a-4603-a67d-1485680a3001
bb39734c-9d9c-4249-9d1b-176b28aba41c	TCGA-G4-6322-01A	TCGA-G4-6322	911f6378-8a25-4570-9d3b-80f5b5bfc085.htseq.counts.gz	6466a8b1-d1e2-4195-a353-0800576c13c8
346253c0-8e8b-459b-a6d5-03da9586578f	TCGA-QG-A5YX-01A	TCGA-QG-A5YX	3254c984-f9ec-4db5-9add-94489e000a62.FPKM.txt.gz	e0263a92-1058-4d5a-afb8-44606782467f
a657afdb-5322-454f-8dd7-8397291401c5	TCGA-AA-3514-01A	TCGA-AA-3514	e2bdca76-7bc5-4143-a6f6-3c6642425c65.htseq.counts.gz	40ecd8f4-e6d5-4115-80a7-41519cd97287
668f20bb-26e0-4064-a5e4-4a7385f6863d	TCGA-A6-2682-11A	TCGA-A6-2682	c49cf84f-cb19-4e11-9a71-4825bc906382.htseq.counts.gz	a2605a35-f66c-4f07-bfd8-773db1b8050b
0230996e-7ee3-4360-a790-fb420d0b60ba	TCGA-A6-5656-01B	TCGA-A6-5656	6e933523-30a6-46a8-833d-7379b88c1c14.FPKM-UQ.txt.gz	f897649e-c79b-45a3-8151-5018ea3e731c
1cdee84f-33d8-4836-b569-5b157aec38e5	TCGA-AM-5820-01A	TCGA-AM-5820	751f84dc-7c2d-417a-bc1f-6d5771f6f09f.FPKM-UQ.txt.gz	ba201e22-8862-4479-a395-2af3ad3c291e
f10f139d-1d7f-4923-8129-f103f5d3163b	TCGA-A6-2682-01A	TCGA-A6-2682	9e189255-33ba-4802-934b-dd8a7898ef0a.FPKM.txt.gz	c65e79cc-6f16-4932-a400-9ac6c262afa6
abff22c2-1021-4d1f-872e-2380a375f98f	TCGA-A6-6142-01A	TCGA-A6-6142	9df0a5b7-5bf9-4795-9910-bbf7cccf6fda.FPKM-UQ.txt.gz	fb625b36-992a-4fc5-bc16-e95161667645
c3ca213a-1389-4e6b-8fbf-63479be7402a	TCGA-A6-6781-01B	TCGA-A6-6781	3be1b9f1-f61a-426c-ae3c-a94517d0f9d7.FPKM.txt.gz	8e558762-3f5e-4248-b300-b316f82f322e
1acba753-2af3-4ce5-accb-5b94b8d3ee1f	TCGA-AA-3516-11A	TCGA-AA-3516	9e8b528b-1172-4c07-a09b-ebb23cf2310c.htseq.counts.gz	536f5a77-0087-457d-ac95-6d1a9abad8cb
066aaaaf-f945-4b04-9db5-d556f0c2bc08	TCGA-AY-6197-01A	TCGA-AY-6197	0ed65bdf-cb92-47c1-8aeb-42518ce639b8.htseq.counts.gz	b6388e09-7ed5-4041-97bb-4427ba5571ba
59eff44d-c532-4ea4-b8e4-e4478f5b12de	TCGA-AA-3506-01A	TCGA-AA-3506	564daa81-cfef-45b6-94a0-3249b2724d9b.htseq.counts.gz	0c5c1a38-7e9c-4b43-810d-0761c3af49b1
baac9aeb-b124-47bc-a454-4026847eb3e3	TCGA-G4-6311-01A	TCGA-G4-6311	7261b656-c79c-4581-a503-15b653e2b5d2.FPKM-UQ.txt.gz	438fbe4f-6c9a-42af-98f9-27cfc50a0421
b2c1658b-a03b-415c-b460-d316a7ef0a9b	TCGA-NH-A8F7-06A	TCGA-NH-A8F7	82e00e45-734c-471f-ba97-79ec3b7e0baa.htseq.counts.gz	7024ba0c-be56-4907-9254-cdb2579e536e
418736a4-00d2-406b-a625-0d15726713ca	TCGA-DM-A28F-01A	TCGA-DM-A28F	31ce5f7c-5f1d-4e54-9343-5e9b57f5ed10.FPKM.txt.gz	5fc731fa-f519-466e-bc22-4bd4fe72b219
6483a131-0ac0-4d9d-b184-b249e1ac971f	TCGA-NH-A6GC-01A	TCGA-NH-A6GC	b1868d9d-ef06-4353-883b-230dae23f8b6.FPKM.txt.gz	69514b2e-1e9e-4880-91c9-0cdf0e906783
57733d46-9726-4cc0-825f-77185bc7bea9	TCGA-AA-3495-01A	TCGA-AA-3495	f7add57c-753b-49c0-8d79-29fa86ddd615.FPKM-UQ.txt.gz	201bb826-8eb1-4c36-8024-c6f6163d5759
abff22c2-1021-4d1f-872e-2380a375f98f	TCGA-A6-6142-01A	TCGA-A6-6142	9df0a5b7-5bf9-4795-9910-bbf7cccf6fda.FPKM.txt.gz	298971c6-a8f6-47d9-8a17-81816fc476ac
0b6dfffe-43c7-47a7-82aa-fd9f7dec0f13	TCGA-AY-5543-01A	TCGA-AY-5543	d32c878b-e693-4eae-a615-7767371b3ae4.htseq.counts.gz	a6a52e01-e316-4a38-b54c-e505130e14ea
f1f8ef32-d706-4ac1-929b-f678491f2fd8	TCGA-AZ-4616-01A	TCGA-AZ-4616	5faf3586-b033-45fd-8dd9-fef111b0f752.htseq.counts.gz	54840ce9-7243-4261-8c93-235ab2a8f6c4
383f29d6-7db7-42a3-a2f3-fb69dca65f83	TCGA-D5-6535-01A	TCGA-D5-6535	1e50d68e-ac09-42ad-9678-bc0598328037.FPKM-UQ.txt.gz	730a171a-89b0-4ea9-a445-69adffefc4b8
4d16e41a-b100-4080-a759-1f62e54c1c91	TCGA-AD-6964-01A	TCGA-AD-6964	c71d0557-242c-46d7-8551-ca0eba56fdd9.FPKM.txt.gz	b3691b82-0a61-459a-86f2-92326a0893c7
88b3045c-bb2e-4ad6-adbb-b52fabb7b917	TCGA-CK-4952-01A	TCGA-CK-4952	8bc10161-4cca-46c5-985e-e07349484ec2.FPKM.txt.gz	5eab7557-0125-414b-8cc3-ef9875a22c5d
a0832917-75b9-45c8-9273-009c3737a43a	TCGA-AA-3660-11A	TCGA-AA-3660	b5af6c19-ecab-408b-bae2-53909b7135b4.FPKM-UQ.txt.gz	682dbc5a-b7b6-4bc6-9720-77db42463b5d
9b637a29-ee08-4ab2-8160-7584c170f87b	TCGA-A6-6650-01A	TCGA-A6-6650	bdc7d801-b93b-4464-89b6-0148d066c947.FPKM.txt.gz	a87f12a0-2875-4128-9d72-f8ba45afe43e
69125f72-2011-4b8a-a450-1eae83b74266	TCGA-G4-6303-01A	TCGA-G4-6303	8a266c03-d5ab-4047-96f2-a850cc7215b8.FPKM-UQ.txt.gz	1ec568a1-7046-449a-bda4-22d45bc8c49a
169cf678-faf2-4090-823f-7052e0f76e47	TCGA-A6-2680-11A	TCGA-A6-2680	e4b288d5-b877-42fb-a525-8ed6424338db.FPKM.txt.gz	94520678-6480-4fbd-8444-59711148cb48
04dd54d3-e4d1-4c72-860b-20e971609a5a	TCGA-F4-6703-01A	TCGA-F4-6703	c2357737-ad60-4603-9ce3-4b30cc45d30b.FPKM-UQ.txt.gz	62cb6ad5-7efd-494f-aad4-ec1bdec32c47
41411fc2-420a-425f-94bd-01a52a0402e0	TCGA-AA-3663-01A	TCGA-AA-3663	6525a459-76eb-4c64-b061-f674797f9b81.htseq.counts.gz	8d445b92-e331-421c-9de0-d55a2fee908d
7bbba7d3-c921-4063-8a82-3496aa6b89d5	TCGA-A6-5659-01A	TCGA-A6-5659	11d08d8f-beea-4b57-a9cd-2f957a391360.FPKM.txt.gz	04539895-acde-4ce6-b99e-34f74114216f
faed408c-c7f8-4a40-b7ab-7713129c1211	TCGA-AZ-5407-01A	TCGA-AZ-5407	3a93e1ff-bcdc-4dea-9541-54b074e4f967.htseq.counts.gz	7b4d59ed-2a71-4ef0-9c1a-acfc4574a5dd
b534999a-a60d-4da7-a152-90ce37df4ce0	TCGA-D5-5541-01A	TCGA-D5-5541	079e4d43-d129-4ad1-b5b6-7a798f440792.FPKM.txt.gz	7990d43f-2544-4c76-aada-274ca2cb3b63
d95e1d88-5b39-4a57-a445-abfeb765eaf7	TCGA-A6-6650-01B	TCGA-A6-6650	b1a7e378-a07b-4434-8a5d-d4756b7d523c.htseq.counts.gz	070e2532-7a14-4c76-a352-3653eb20f29e
7cc80938-e5a3-4bfb-a988-e4c876894bcf	TCGA-A6-2675-01A	TCGA-A6-2675	b57f69a6-91ca-4131-a654-5495f6dd1131.FPKM-UQ.txt.gz	97590171-207e-477e-afcb-8fc207ce52c3
7ff8b9ce-57b0-4e8d-8607-aef212854f56	TCGA-A6-5661-01B	TCGA-A6-5661	37d2cb9b-0286-43a5-9538-26a8f0818ee7.FPKM-UQ.txt.gz	da99136a-c73e-46c8-b933-60491420190d
f954eaaa-3a62-4fe9-8568-ad2386548edd	TCGA-CM-6675-01A	TCGA-CM-6675	d0fbe329-d4d8-4082-99a8-da1a1283963d.FPKM.txt.gz	3b366acc-dfc8-4ac5-a9ba-3bb5fc0c5475
5ab15b14-d6c2-4900-add7-24e3b8df2680	TCGA-DM-A28A-01A	TCGA-DM-A28A	5a58850f-397c-4786-8141-2d57dd974673.FPKM-UQ.txt.gz	1283bce6-62b0-498d-b842-bfe1ca9d6da1
d463f9a9-109e-40a8-8ee9-d16545b0c151	TCGA-AZ-6599-01A	TCGA-AZ-6599	d3c40c02-3b30-4057-9295-d7b4dfd7ee2d.FPKM-UQ.txt.gz	34f774fb-8fa8-44ee-ac3e-05d6997d1051
bfdf3d03-51aa-41eb-93bf-d39ff501a824	TCGA-CK-6747-01A	TCGA-CK-6747	8fae8dd5-65e9-43ac-9b0a-080a77c71d55.FPKM.txt.gz	1622b744-ec85-42cd-a248-c129dbdd1e23
7c12327f-05c5-4721-8031-93a318835580	TCGA-F4-6854-01A	TCGA-F4-6854	6ae2dd6c-2a39-411f-a1fc-11e0e6e82165.htseq.counts.gz	de60dbd7-8a93-47a5-b1ea-a3f95beade8a
d3daa95a-19b5-4822-bcbe-35ceec12fdf1	TCGA-CM-4747-01A	TCGA-CM-4747	f0b34dc3-72b8-48d0-a755-354c74405264.FPKM-UQ.txt.gz	380cbac8-d3a4-4aed-b880-644c8a1add6c
f675116a-bfec-47ae-ac24-9b61dd3cc6c1	TCGA-AD-A5EJ-01A	TCGA-AD-A5EJ	8f77f4f4-b184-40c7-8ab8-2f95b13620b5.htseq.counts.gz	70883b31-d130-4efd-a7c6-169c8d4a253d
40b2b04e-371d-42ef-905e-5b9006384a65	TCGA-DM-A1HB-01A	TCGA-DM-A1HB	7bb97da8-8db8-4f9b-a9ff-54b644019412.FPKM-UQ.txt.gz	30f32adf-c9d8-4814-91cb-c7536e94658e
5ab15b14-d6c2-4900-add7-24e3b8df2680	TCGA-DM-A28A-01A	TCGA-DM-A28A	5a58850f-397c-4786-8141-2d57dd974673.FPKM.txt.gz	fbf75b76-3ff0-4a9f-871e-4c0a7ef56de3
9eefa52f-0f0f-4eb0-9d9a-36bb1a1c4903	TCGA-D5-6538-01A	TCGA-D5-6538	123db725-bd0a-4b20-ba1d-9cc3a8948f70.FPKM.txt.gz	d3aacef9-8ee9-406c-8305-746e19fed055
f1b2ca40-f20a-42de-aba2-4f730d7ccc09	TCGA-A6-6781-01A	TCGA-A6-6781	bd8839a3-4dcb-4688-b051-6f09c18d7fc7.FPKM.txt.gz	c12e80c2-8fec-4433-8645-84d7126562a1
bfb18bc1-2476-49d5-9400-d8c7ea001372	TCGA-D5-6531-01A	TCGA-D5-6531	23fb4808-3b58-41b9-9c15-0ef53cafb713.FPKM.txt.gz	8da456e6-9eb7-4aa4-a91a-f87b30c01b24
09342a83-dee6-4299-a801-6955550307eb	TCGA-DC-5337-01A	TCGA-DC-5337	0801eab4-8909-4a14-ad1b-e3c21a921db1.FPKM-UQ.txt.gz	df0c79f3-90ea-4481-be61-38d67131b73b
cac671b1-b9d0-484b-9add-fd935d4efc93	TCGA-NH-A6GA-01A	TCGA-NH-A6GA	587e44e4-87ba-4981-a520-d20612486f53.FPKM.txt.gz	8577e471-b3a8-41f4-9b5f-9fb7c6116eb7
f80aef75-2b96-4085-b388-fab93485f809	TCGA-DM-A1DB-01A	TCGA-DM-A1DB	0422da40-5671-48c5-bbe0-e32a476c5cda.FPKM.txt.gz	e12c2e5f-7790-4981-b91b-93836624304b
b85efaf6-8cb4-4929-b29e-4655c107f61a	TCGA-A6-5656-01A	TCGA-A6-5656	b5bcd3d2-9063-43c1-949e-e3001862855f.FPKM-UQ.txt.gz	4f762c02-e996-4542-9329-8dccc5ab2376
a0322f55-0853-4b63-9788-4e750557bb58	TCGA-G4-6310-01A	TCGA-G4-6310	5140a52e-42c4-4374-ae49-b208aff98396.FPKM-UQ.txt.gz	89b39a01-cd64-49f0-aace-7d6f84d6bf08
4425892c-8c35-4f6c-b531-1ec510ad19d2	TCGA-A6-A56B-01A	TCGA-A6-A56B	f4b179c1-9d27-439b-a1ef-3dfbbd684c15.htseq.counts.gz	fca8e4e3-9038-4016-a76d-c936e175458c
bfb18bc1-2476-49d5-9400-d8c7ea001372	TCGA-D5-6531-01A	TCGA-D5-6531	23fb4808-3b58-41b9-9c15-0ef53cafb713.FPKM-UQ.txt.gz	48eb86eb-7b55-4699-95dd-4f1ad7371ef3
a111b68c-b45c-4cfc-9733-9dd140e81419	TCGA-A6-6648-01A	TCGA-A6-6648	07d449a4-27ec-4f3f-a922-25fb777d37a7.FPKM.txt.gz	1c3f0b88-3b96-489c-bb65-1372d38b0e28
50560725-c72d-4bab-b602-5e50e6bececd	TCGA-D5-6530-01A	TCGA-D5-6530	a9560d7c-294e-4dfd-aa10-4ab456d8b124.FPKM.txt.gz	037c5ea2-3c44-4eb2-a28b-53c8717f28a4
cd591147-3d00-4f87-bd90-53dd9ff830f7	TCGA-NH-A5IV-01A	TCGA-NH-A5IV	7a0818ac-0f38-4e44-87da-55d812e447cd.FPKM.txt.gz	e55ff003-1f91-4729-b935-51bf5c73d175
170c1926-67d9-4237-b365-fe611ed1ee7f	TCGA-CM-6164-01A	TCGA-CM-6164	c264fe3b-482b-44ec-83a4-73df565663ff.FPKM-UQ.txt.gz	8c72c155-4700-4c0f-aaf3-e0ac0c56fa3c
18364fcc-5f9c-4e3f-8a9e-56ed18ac893e	TCGA-DM-A1D7-01A	TCGA-DM-A1D7	7e5fbe6a-4463-424b-b024-b207d4a89962.FPKM.txt.gz	36dd4ec1-b61f-4f76-b0c8-3af5af93f804
52efbeb4-7b23-4c49-92f9-931a3eb99055	TCGA-AY-A54L-01A	TCGA-AY-A54L	799199d9-0ff7-4d58-97bd-08009f64947d.htseq.counts.gz	cea2c6b2-09a7-4a28-8d0a-41efa4d2fd44
22996dd0-8d03-49f2-8395-738c0599339b	TCGA-3L-AA1B-01A	TCGA-3L-AA1B	63691c59-d630-4b06-82bb-3d0587638a33.FPKM.txt.gz	f2350353-3970-469a-9404-3395071ca3ee
7c12327f-05c5-4721-8031-93a318835580	TCGA-F4-6854-01A	TCGA-F4-6854	6ae2dd6c-2a39-411f-a1fc-11e0e6e82165.FPKM-UQ.txt.gz	756a1be5-15e5-4735-88f1-b242f1faf999
60f6dff0-316e-4200-979e-c43cb38f11c1	TCGA-AA-3527-11A	TCGA-AA-3527	52e5f11b-9a73-4535-9e4d-720fe8feca0a.FPKM.txt.gz	9b329b94-39cf-4f7d-ab2e-e62cb3fbbc29
ea88380e-ed58-4a4e-bf86-c81af19b4594	TCGA-AA-3662-11A	TCGA-AA-3662	09f2bb20-909e-4929-8a79-c64c7fb2af31.FPKM.txt.gz	aa4579d6-41e3-49d7-b6a7-cc03c4802470
c525d1fb-ca9e-4c69-97d9-0d00041edb01	TCGA-G4-6315-01A	TCGA-G4-6315	74fd04b7-c554-4bae-a1ca-6b792b0521a1.FPKM.txt.gz	f96d5777-e71f-4bfd-abba-33533487e0b8
7628cf2b-c65a-422c-bb64-d0361de85f20	TCGA-CA-6715-01A	TCGA-CA-6715	2f906887-7836-4f24-8f97-91b10811a7c3.htseq.counts.gz	6425f49c-3c00-4188-ac69-de6acc2ea91d
5bd478fc-a97d-413f-a4f8-7d24c305334f	TCGA-AA-3713-01A	TCGA-AA-3713	fdd24a0e-f3ef-4a5a-87cf-f99884b90fb9.FPKM-UQ.txt.gz	43a9f614-6dc0-4dbd-b8bd-9c4856587101
1f10d305-91ee-4008-af7b-a242f4353ec0	TCGA-DM-A285-01A	TCGA-DM-A285	7c12c6da-5e8a-4cd1-972f-e76178e09b7d.FPKM-UQ.txt.gz	c5d8bfcb-c3ca-4a2d-b2a5-c1a60afe9fc8
c525d1fb-ca9e-4c69-97d9-0d00041edb01	TCGA-G4-6315-01A	TCGA-G4-6315	74fd04b7-c554-4bae-a1ca-6b792b0521a1.FPKM-UQ.txt.gz	95485fb1-5ce0-4780-9fb2-9cd045591367
a0322f55-0853-4b63-9788-4e750557bb58	TCGA-G4-6310-01A	TCGA-G4-6310	5140a52e-42c4-4374-ae49-b208aff98396.FPKM.txt.gz	c2effbd3-9782-4a0d-b7fe-ffdd0d40bac4
f1b2ca40-f20a-42de-aba2-4f730d7ccc09	TCGA-A6-6781-01A	TCGA-A6-6781	debd6982-7c27-42e8-b778-20afcc78a5f3.FPKM-UQ.txt.gz	7bd7cb42-6952-435b-a906-372ea1b0803c
81f1e9f6-541f-43df-93cf-c11a569bac93	TCGA-A6-5659-01B	TCGA-A6-5659	547c5238-9d5e-4391-ab5f-b62f576af519.FPKM.txt.gz	2cc98403-caf4-472f-bafe-b08b574eeeee
528f5c3e-6b0f-48e7-a57b-56ccd1ec2352	TCGA-A6-5666-01A	TCGA-A6-5666	773c7ef0-9536-455e-a3bb-3bc8d835af01.FPKM.txt.gz	9ffa7199-25aa-4a53-916f-8413437a1277
ecf0f65b-bf3c-4d0e-899a-f209247cbe97	TCGA-AD-6888-01A	TCGA-AD-6888	2f6070c7-99d0-49bb-83ca-33c032650cde.FPKM.txt.gz	0514d140-b02b-49d8-8ede-0ec4c8af4c6e
a4b58604-884f-4f42-aaf4-056274017721	TCGA-A6-2671-11A	TCGA-A6-2671	21981535-9a4b-44ca-a3c0-3f52f4c0d29b.FPKM-UQ.txt.gz	046af5c1-b645-4338-be64-a8f2e08a9f2e
9b637a29-ee08-4ab2-8160-7584c170f87b	TCGA-A6-6650-01A	TCGA-A6-6650	171f6436-748a-4072-9ef6-e90d8cd9b465.FPKM.txt.gz	b8bafef2-8607-4910-a921-83adab11afd1
ba6e3333-3651-450e-a6ea-4e47cf0d18bf	TCGA-AA-3509-01A	TCGA-AA-3509	80592959-da54-41d0-9b82-ed279be3ecea.htseq.counts.gz	1d9e0941-8080-4118-8be1-522c3534b214
8f80047b-a700-413c-b228-6d170648e168	TCGA-DM-A0XF-01A	TCGA-DM-A0XF	25a62766-c783-415a-96bf-dafc8f109510.htseq.counts.gz	d6b31bc2-6410-4b01-8856-972473a3db8c
babd6a62-0359-4680-a8ed-1429a1bfb6a8	TCGA-QL-A97D-01A	TCGA-QL-A97D	e19da22a-2a4e-43ff-acff-12aeafa3a2c1.htseq.counts.gz	b266c2bf-973d-4708-a4ed-1318c52c1402
5c7de7c6-7a72-4185-a72c-1d25d4ab07fe	TCGA-A6-2683-11A	TCGA-A6-2683	99b406a3-0ef1-4486-99a5-22a751aa5e1d.FPKM.txt.gz	ba97be52-eb36-4008-8313-68d5d1e37f9b
0d1b5f70-169a-415f-93f3-efe0ccc0e4c7	TCGA-CM-6165-01A	TCGA-CM-6165	020aa019-a3a4-4055-92ee-be824a597501.htseq.counts.gz	7d941107-78d0-4d60-9e0f-616cd9291595
0c4daf52-cc9f-4099-8825-33c484ced5b1	TCGA-AZ-4614-01A	TCGA-AZ-4614	df959336-a712-47a9-9042-b2b6bc01e813.htseq.counts.gz	93ed7a68-c03b-4a66-ba4b-e0ee83547dce
bfdf24b7-f635-414f-8ba4-5eb58c8c4577	TCGA-A6-6653-01A	TCGA-A6-6653	b520edf2-42ce-4b64-8575-19e34b30f042.FPKM-UQ.txt.gz	84cc9482-ff77-414a-8985-2fb364147c9b
54cf4c36-eb20-41da-990a-2f6230d62cbf	TCGA-5M-AAT6-01A	TCGA-5M-AAT6	d6224860-0b09-4d96-8a50-4acb3f72e904.FPKM-UQ.txt.gz	23eae49c-e41c-4e92-b227-a58ebd016cb3
a4b58604-884f-4f42-aaf4-056274017721	TCGA-A6-2671-11A	TCGA-A6-2671	21981535-9a4b-44ca-a3c0-3f52f4c0d29b.FPKM.txt.gz	3a3f07af-9d7a-42f4-b751-84523037131d
8809627b-7951-48db-9c09-63376a920e33	TCGA-F5-6864-01A	TCGA-F5-6864	3532257b-4596-490b-815d-447fb35dfbd9.FPKM-UQ.txt.gz	811e4937-9775-4175-b60a-8a132a8d7aa3
e56324ef-8fbe-4a0c-9515-4b2608e2cf02	TCGA-DM-A28K-01A	TCGA-DM-A28K	146b8525-8ea4-4976-aac3-080e14a80fc0.FPKM.txt.gz	4627c822-17d8-4bea-83a8-cbcff47ed136
c4543b6b-3b9a-4a7a-8273-36b832eed64b	TCGA-G4-6588-01A	TCGA-G4-6588	79f11db1-6893-410f-8fbb-8da2a54d0957.htseq.counts.gz	ae8ca940-d217-4d06-878c-7640a48928b5
5f481013-8a19-4a85-9426-874f21cf2bf8	TCGA-A6-5665-11A	TCGA-A6-5665	f5c9ea63-ff66-441a-9a6b-055fdcd7cae9.htseq.counts.gz	60c6e259-0a41-4124-a341-6c6f218281a2
dc23bafb-2cfb-4c1b-9e66-b9cab22ae855	TCGA-AZ-6601-01A	TCGA-AZ-6601	c3f9ba64-6946-45d4-984d-b33ef2589603.FPKM.txt.gz	105c629e-61fb-4103-b92d-e80c893c092a
eb97d34e-7333-4e9d-b559-34dd6436c14c	TCGA-WS-AB45-01A	TCGA-WS-AB45	72a79a28-907d-42b8-9722-93448b87c3d2.FPKM.txt.gz	e30e089a-4c93-448b-b285-860e49e01fa2
a8635b10-cbf2-461b-b459-e82e2aec4589	TCGA-A6-6780-01A	TCGA-A6-6780	86679663-dfc5-46ad-8cf9-c7954c4b339b.htseq.counts.gz	8b12a000-f588-4a78-a9eb-f06041a65789
02981f5d-786d-4bc8-9449-cede512502bc	TCGA-5M-AATE-01A	TCGA-5M-AATE	ba11a188-132a-4a25-b2b7-f958694976e8.FPKM.txt.gz	45a2c27a-af73-4203-aa89-c790b99aff4d
2fcfeba3-1455-43c1-b10f-1559fd0e03cf	TCGA-D5-6928-01A	TCGA-D5-6928	fe898d64-faa4-452c-b8ef-cfec7250a286.FPKM-UQ.txt.gz	acb6af46-45ba-4b32-a8bf-bcf944a1e4da
